lat,lon,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11
35.0,75.625,2.7056588e-09,4.738342e-09,6.6345143e-09,6.49693e-09,8.13009e-09,1.0643225e-08,1.2370389e-08,6.6138712e-09,2.9216733e-09,4.0690793e-09,2.4120974e-09
35.0,76.25,2.1096682e-09,4.0068966e-09,6.030713e-09,5.7261635e-09,9.059828e-09,9.601823e-09,1.2618007e-08,9.503897e-09,3.0365002e-09,3.4356529e-09,2.3567301e-09
35.0,76.875,1.6839258e-09,3.4534102e-09,4.971181e-09,5.0671587e-09,9.286263e-09,6.8964594e-09,1.22526025e-08,1.6530667e-08,2.5057538e-09,2.7019769e-09,2.0447903e-09
35.0,77.5,1.4833712e-09,3.2267147e-09,4.4322905e-09,5.5479026e-09,1.0007904e-08,7.02067e-09,1.2595328e-08,2.355822e-08,2.1645075e-09,2.3116642e-09,1.8043541e-09
35.0,78.125,1.3674326e-09,3.1249396e-09,4.1430126e-09,6.2254304e-09,1.2149807e-08,9.85605e-09,1.2856089e-08,2.4934698e-08,1.8699982e-09,1.9141673e-09,1.517867e-09
35.0,78.75,1.3383508e-09,3.0188816e-09,4.0332715e-09,7.720973e-09,1.4708686e-08,1.586133e-08,1.4640943e-08,2.8213995e-08,2.5432723e-09,1.9669006e-09,1.4499278e-09
35.0,79.375,1.4125919e-09,3.0111627e-09,4.0397112e-09,8.7722585e-09,1.8815744e-08,2.4202413e-08,1.9363803e-08,3.2531233e-08,4.980158e-09,2.287895e-09,1.4355995e-09
35.0,80.0,1.4139984e-09,2.7975704e-09,4.000427e-09,8.9791685e-09,2.4702933e-08,3.0432634e-08,2.7240862e-08,3.210854e-08,6.9276975e-09,2.2026687e-09,1.3758722e-09
35.0,80.625,1.3539204e-09,2.4998128e-09,3.9059422e-09,9.551423e-09,2.4271245e-08,3.0859336e-08,3.149982e-08,2.9945586e-08,7.092648e-09,2.1097304e-09,1.2324374e-09
35.0,81.25,1.3654577e-09,2.3536744e-09,3.973465e-09,9.817723e-09,2.5237716e-08,3.328414e-08,3.6075768e-08,2.8903415e-08,8.706891e-09,2.3101694e-09,1.161618e-09
35.5,72.5,3.3160616e-09,7.238653e-09,7.799658e-09,9.090672e-09,8.689533e-09,1.0090934e-08,1.6006403e-08,1.312087e-08,1.1115458e-08,6.8306134e-09,1.955298e-09
35.5,73.125,3.8710737e-09,7.50221e-09,8.644597e-09,7.207933e-09,8.538366e-09,8.7025e-09,1.6975102e-08,1.1061113e-08,7.1090955e-09,5.2168616e-09,2.0283475e-09
35.5,73.75,4.099958e-09,6.883777e-09,8.052871e-09,8.0376275e-09,8.320292e-09,1.0063377e-08,1.8497538e-08,1.2374321e-08,7.0914665e-09,5.890291e-09,2.3562052e-09
35.5,74.375,3.4138763e-09,5.834989e-09,7.795367e-09,8.316096e-09,7.898462e-09,1.0446774e-08,1.6956326e-08,1.1915305e-08,5.5726566e-09,5.206344e-09,2.3552578e-09
35.5,75.0,2.6878209e-09,5.0079993e-09,7.338478e-09,7.1193824e-09,8.085525e-09,8.547492e-09,1.4514156e-08,1.0385417e-08,3.8504564e-09,4.168867e-09,2.3597844e-09
35.5,75.625,2.2556201e-09,4.419917e-09,7.1751356e-09,6.3461965e-09,8.9244905e-09,7.95003e-09,1.4018291e-08,1.34960505e-08,3.4839627e-09,3.803492e-09,2.343889e-09
35.5,76.25,1.814277e-09,3.5904775e-09,6.049284e-09,5.7059273e-09,9.223685e-09,7.285932e-09,1.3589303e-08,2.207896e-08,3.0810925e-09,3.1525653e-09,2.1045972e-09
35.5,76.875,1.5579827e-09,3.0984486e-09,4.8465507e-09,5.1577143e-09,9.613858e-09,7.269985e-09,1.2622202e-08,2.4317822e-08,2.392017e-09,2.514078e-09,1.8318151e-09
35.5,77.5,1.4003725e-09,2.897264e-09,4.2878128e-09,6.116534e-09,1.1415962e-08,9.338449e-09,1.3324413e-08,2.4601318e-08,2.204417e-09,2.2416184e-09,1.6994742e-09
35.5,78.125,1.3979777e-09,3.0186031e-09,4.2123394e-09,7.814333e-09,1.5074493e-08,1.3583273e-08,1.5174193e-08,3.128771e-08,2.6962739e-09,2.252085e-09,1.596652e-09
35.5,78.75,1.420418e-09,2.9737066e-09,4.216359e-09,8.8853085e-09,1.9184295e-08,2.0517382e-08,1.9430386e-08,3.5264762e-08,5.2232734e-09,2.5879379e-09,1.5260715e-09
35.5,79.375,1.4671782e-09,3.0096945e-09,4.2519686e-09,1.01315285e-08,2.648214e-08,2.96451e-08,2.8095846e-08,3.7398905e-08,8.400912e-09,2.9662064e-09,1.5927829e-09
35.5,80.0,1.4422844e-09,2.7991014e-09,4.2092663e-09,1.0938175e-08,2.9049291e-08,3.3272286e-08,3.1788247e-08,3.3829593e-08,7.575887e-09,2.8689406e-09,1.5918847e-09
35.5,80.625,1.423042e-09,2.5121851e-09,4.1617305e-09,1.0884045e-08,2.8392664e-08,3.3130405e-08,3.5493528e-08,3.2070307e-08,8.426103e-09,2.733799e-09,1.4475632e-09
35.5,81.25,1.4584646e-09,2.3889664e-09,4.3191464e-09,1.2778203e-08,3.1239793e-08,3.5124412e-08,4.2041364e-08,3.3012483e-08,1.3684587e-08,3.5198233e-09,1.412415e-09
36.0,72.5,2.6280802e-09,5.7182596e-09,5.6547758e-09,6.5260184e-09,8.413523e-09,9.443556e-09,1.4557665e-08,1.5618518e-08,7.948726e-09,5.3969784e-09,1.6368873e-09
36.0,73.125,2.6147533e-09,5.679826e-09,6.259502e-09,6.083549e-09,7.1915434e-09,6.5046075e-09,1.1819323e-08,9.78408e-09,5.5131295e-09,4.35136e-09,1.661861e-09
36.0,73.75,2.954875e-09,5.610571e-09,7.1291257e-09,6.3499765e-09,7.265396e-09,6.8737185e-09,1.2829567e-08,1.0240895e-08,5.405413e-09,4.2412234e-09,1.959082e-09
36.0,74.375,2.5972309e-09,5.2832e-09,7.868398e-09,6.995615e-09,7.1398416e-09,7.428389e-09,1.385335e-08,1.2418344e-08,5.4245732e-09,4.1152948e-09,1.9380346e-09
36.0,75.0,2.1596063e-09,4.4896815e-09,6.9286332e-09,6.5767893e-09,7.461612e-09,7.227239e-09,1.4382456e-08,1.7176903e-08,3.9600265e-09,3.6807288e-09,1.9677373e-09
36.0,75.625,1.9063302e-09,3.945051e-09,5.795623e-09,6.023417e-09,8.268437e-09,7.536399e-09,1.3879197e-08,2.4306562e-08,3.0965892e-09,3.2136922e-09,1.8870197e-09
36.0,76.25,1.6820976e-09,3.505318e-09,5.398027e-09,6.2128036e-09,1.0463971e-08,8.184437e-09,1.3804846e-08,2.8512e-08,2.9738896e-09,2.853624e-09,1.7796538e-09
36.0,76.875,1.485247e-09,3.031781e-09,4.7982742e-09,5.9666947e-09,1.1472586e-08,8.411098e-09,1.3811469e-08,2.8933103e-08,2.5134586e-09,2.3953963e-09,1.6999783e-09
36.0,77.5,1.4051583e-09,2.9313878e-09,4.505798e-09,7.0949984e-09,1.3911338e-08,1.1224438e-08,1.6501879e-08,3.3034688e-08,3.2539564e-09,2.3617377e-09,1.7362595e-09
36.0,78.125,1.4967312e-09,3.0062624e-09,4.4941655e-09,1.0101758e-08,2.0619623e-08,1.84856e-08,2.083004e-08,3.9994603e-08,5.1227063e-09,3.317778e-09,1.7746307e-09
36.0,78.75,1.5148129e-09,3.0386866e-09,4.547855e-09,1.1255057e-08,2.972302e-08,2.721002e-08,3.0961548e-08,4.53928e-08,1.0587318e-08,4.277207e-09,1.8621525e-09
36.0,79.375,1.508617e-09,2.9204423e-09,4.4895665e-09,1.4024711e-08,3.9739813e-08,3.549867e-08,4.1867473e-08,4.9365024e-08,1.987258e-08,5.3621387e-09,2.034983e-09
