lat,lon,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11
33.5,76.875,2.52382,3.8628693,3.912675,2.9826822,2.134586,1.8390074,1.6284322,1.7359452,1.9674841,1.826336,2.1430085
33.5,77.5,2.7380178,4.353777,4.4037123,3.527311,2.142249,1.8910826,1.6609422,1.7115312,2.0013301,1.6888317,2.18474
33.5,78.125,2.2254486,3.5869231,3.4313397,2.4233315,1.9724218,2.1246765,1.9307649,1.9725254,1.6421261,2.0641053,2.278661
33.5,78.75,2.239971,3.3096297,3.0550718,2.3300211,2.4368243,2.3555439,2.6113975,2.3572202,2.08481,2.5937092,2.5985665
33.5,79.375,2.6249728,4.004858,3.5772257,3.0124836,2.7932146,2.6387227,2.8664534,2.6559536,2.3021276,2.9231732,3.1019764
33.5,80.0,3.1415744,4.6428566,4.2909827,3.641292,3.291797,2.9701436,3.180371,2.9777467,2.651615,3.3137195,3.6027415
33.5,80.625,3.2433417,4.77098,4.7834535,4.014925,3.5705426,3.102956,3.4738753,3.3269467,2.7612994,3.5847943,3.9324615
33.5,81.25,3.5889423,5.520079,5.5700274,4.911849,3.904338,3.4190693,4.0599074,3.8093214,3.2286983,4.2094164,4.697045
34.0,72.5,2.4862065,3.2121923,3.1695817,3.5109375,2.9047554,3.4175231,3.72775,3.315228,2.792712,2.4859173,2.1743317
34.0,73.125,2.604914,4.504791,4.065901,4.1696453,3.8833103,4.594704,3.137308,2.8538296,2.7190874,3.6492789,3.3704987
34.0,73.75,3.0757825,5.2304106,4.06064,4.010384,3.9858494,3.8813415,2.1293771,2.1219552,2.4892614,3.6856008,3.9788644
34.0,74.375,2.6396055,4.055673,3.3117895,2.9688313,3.0882783,2.8053648,1.840614,1.850266,1.9833207,2.6805131,2.8650136
34.0,75.0,2.990333,3.8932438,3.7669623,3.1379068,3.0970044,2.755658,2.0004866,1.821741,2.239123,2.4474297,2.6348214
34.0,75.625,3.0214415,3.907724,4.2622685,3.361922,2.6768146,2.2266865,2.058797,1.8100301,2.5757525,2.2981417,2.629011
34.0,76.25,2.4643598,3.6236787,3.9497685,3.014453,2.0760398,1.7610208,1.6968387,1.6114571,1.9616736,1.7875963,2.0864246
34.0,76.875,1.8618916,2.6170785,2.7488406,2.277531,1.7322189,1.5353209,1.6018287,1.6392183,1.3804154,1.5461255,1.7440419
34.0,77.5,2.3991585,3.6869028,3.9712687,3.1626463,1.9113157,1.5521504,1.7191265,1.4034927,1.7272823,1.5753043,2.0177398
34.0,78.125,1.8428329,3.0890276,2.8681781,2.2000651,1.725312,1.655316,1.6067903,1.6915944,1.4382198,1.7472817,1.8833973
34.0,78.75,2.2524142,3.5755074,3.0502205,2.3998454,2.7324946,2.4852965,2.7345545,2.6952367,2.3675168,2.972025,3.0380685
34.0,79.375,2.9285815,4.5214596,3.82732,3.282967,3.3186367,2.7420754,3.1188948,3.167893,2.6195593,3.5166397,3.813614
