lat,lon,2014-01,2014-02,2014-03,2014-04,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12
31.0,80.0,7.4677214e-10,2.4876832e-09,3.949202e-09,4.159752e-09,1.2330414e-08,6.623828e-09,3.670772e-09,1.5806242e-09,2.9430332e-09,1.9722848e-09,1.1159409e-09
31.0,80.625,7.668947e-10,2.347613e-09,4.0357544e-09,4.1766537e-09,1.255521e-08,8.5460945e-09,4.4528345e-09,1.5883219e-09,2.6093219e-09,1.7974192e-09,1.0712898e-09
31.0,81.25,7.525372e-10,2.192475e-09,4.0210373e-09,3.9763335e-09,1.14803695e-08,8.003309e-09,4.0737955e-09,1.4026904e-09,2.1828424e-09,1.5716334e-09,1.0594375e-09
31.5,72.5,6.2515144e-09,1.9324814e-08,2.1906851e-08,1.673634e-08,5.9591063e-08,6.6187624e-08,5.2116278e-08,2.6293568e-08,2.7303852e-08,2.010335e-08,1.890423e-08
31.5,73.125,5.0265423e-09,1.9880385e-08,1.9932369e-08,1.5573097e-08,5.7819975e-08,6.41892e-08,5.0815522e-08,2.5604246e-08,2.7121953e-08,2.0549548e-08,1.8375196e-08
31.5,73.75,4.378733e-09,2.0007715e-08,1.9143984e-08,1.464341e-08,5.6679223e-08,6.0401774e-08,4.9649493e-08,2.4856066e-08,2.7310893e-08,2.1402169e-08,1.8509096e-08
31.5,74.375,4.11561e-09,1.8865519e-08,1.9423227e-08,1.3868536e-08,5.4303808e-08,5.7701747e-08,4.8011813e-08,2.4612715e-08,2.724142e-08,2.0935355e-08,1.8389631e-08
31.5,75.0,3.6090657e-09,1.7737616e-08,1.85747e-08,1.3963992e-08,5.349502e-08,5.5948945e-08,4.5507946e-08,2.5076831e-08,2.5951229e-08,2.0158769e-08,1.730698e-08
31.5,75.625,3.0880059e-09,1.7265913e-08,1.711141e-08,1.4935782e-08,5.1754007e-08,5.2559464e-08,4.199366e-08,2.500883e-08,2.2856835e-08,1.8736197e-08,1.5024384e-08
31.5,76.25,2.4493205e-09,1.4127246e-08,1.4223324e-08,1.3269812e-08,4.6418368e-08,4.6199457e-08,3.7930857e-08,2.2788193e-08,1.802645e-08,1.29702435e-08,9.620225e-09
31.5,76.875,1.6124094e-09,1.0875413e-08,1.07279154e-08,9.844068e-09,3.9118337e-08,4.2113772e-08,3.419794e-08,1.721303e-08,1.4087339e-08,6.191931e-09,4.5931534e-09
31.5,77.5,1.0378416e-09,7.120972e-09,7.382702e-09,7.185325e-09,3.208682e-08,2.7675279e-08,2.0212376e-08,8.41391e-09,8.167585e-09,3.417525e-09,2.6767786e-09
31.5,78.125,8.508919e-10,3.9754195e-09,5.259432e-09,4.8819726e-09,2.0355674e-08,1.1391524e-08,8.081711e-09,3.6596737e-09,4.8690403e-09,3.1343197e-09,1.9510826e-09
31.5,78.75,7.3584083e-10,2.7847977e-09,4.34195e-09,3.8645758e-09,1.3685804e-08,6.5183485e-09,3.9874597e-09,1.7986603e-09,3.4580658e-09,2.3108897e-09,1.3646345e-09
31.5,79.375,7.301537e-10,2.6076248e-09,4.192778e-09,3.5569427e-09,1.2618542e-08,7.653706e-09,3.974536e-09,1.712943e-09,3.2284935e-09,2.1136277e-09,1.2137684e-09
31.5,80.0,7.397566e-10,2.3840943e-09,4.0038524e-09,3.496253e-09,1.15495515e-08,8.381693e-09,4.275109e-09,1.8799569e-09,2.688844e-09,1.9373525e-09,1.0767995e-09
31.5,80.625,7.280432e-10,2.1836155e-09,3.8449843e-09,3.5130596e-09,9.8038075e-09,8.010092e-09,4.3497392e-09,1.653764e-09,2.2073126e-09,1.6821105e-09,9.9068e-10
31.5,81.25,7.142632e-10,2.0971933e-09,3.8447423e-09,3.5345087e-09,9.374707e-09,7.384873e-09,4.2670556e-09,1.5030464e-09,2.012664e-09,1.5295806e-09,9.848352e-10
32.0,72.5,5.8093534e-09,1.8073349e-08,2.0266123e-08,1.5531137e-08,5.325807e-08,6.753802e-08,5.399981e-08,2.780968e-08,2.630775e-08,1.7799781e-08,1.5016756e-08
32.0,73.125,5.1170224e-09,1.8797047e-08,1.9227658e-08,1.4238927e-08,5.2190142e-08,6.303362e-08,5.3662536e-08,2.6978174e-08,2.435169e-08,1.6314212e-08,1.4547456e-08
32.0,73.75,4.179451e-09,1.8607482e-08,1.8123648e-08,1.2885517e-08,5.110275e-08,5.796251e-08,5.1213707e-08,2.6297524e-08,2.3939544e-08,1.599019e-08,1.4592696e-08
32.0,74.375,3.8799413e-09,1.7429686e-08,1.8315845e-08,1.257038e-08,4.978586e-08,5.638515e-08,4.8317403e-08,2.6094403e-08,2.4225066e-08,1.6749164e-08,1.4345782e-08
32.0,75.0,3.174947e-09,1.6515514e-08,1.736155e-08,1.2869449e-08,4.9496034e-08,5.591632e-08,4.560711e-08,2.574919e-08,2.3036739e-08,1.6806673e-08,1.2942931e-08
32.0,75.625,2.511753e-09,1.6540785e-08,1.5671827e-08,1.3208396e-08,4.85789e-08,5.1160896e-08,4.2209237e-08,2.3519911e-08,2.1328296e-08,1.4604121e-08,1.0291783e-08
32.0,76.25,1.8614497e-09,1.2535598e-08,1.2954197e-08,1.1384168e-08,4.221256e-08,4.1315353e-08,3.6090746e-08,1.7500527e-08,1.6744032e-08,8.802605e-09,6.2729315e-09
32.0,76.875,1.1742879e-09,8.0134885e-09,8.9097325e-09,7.942522e-09,3.2683268e-08,3.1641058e-08,2.618089e-08,9.622954e-09,1.0174836e-08,3.8362487e-09,2.9834177e-09
32.0,77.5,8.2405904e-10,4.1452046e-09,5.7493486e-09,5.356756e-09,2.2704292e-08,1.2546376e-08,1.0603975e-08,3.3009162e-09,4.7527005e-09,2.4219011e-09,1.972023e-09
32.0,78.125,7.2154654e-10,3.072596e-09,4.402024e-09,3.89503e-09,1.394795e-08,7.49607e-09,5.5974154e-09,1.8973494e-09,3.18693e-09,2.1397606e-09,1.6657505e-09
32.0,78.75,7.2092216e-10,2.7659368e-09,4.2970827e-09,3.5031316e-09,1.3333844e-08,8.157412e-09,4.887331e-09,1.7870952e-09,3.1168805e-09,2.0252173e-09,1.414731e-09
32.0,79.375,7.0343364e-10,2.5481748e-09,4.315435e-09,3.3834047e-09,1.2139905e-08,9.1199945e-09,5.0849995e-09,1.770221e-09,2.8816167e-09,1.9719246e-09,1.2029708e-09
32.0,80.0,6.970617e-10,2.3479885e-09,4.1223363e-09,3.2988698e-09,1.0296754e-08,9.148765e-09,5.054473e-09,1.7333243e-09,2.5018347e-09,1.8418689e-09,1.0472428e-09
32.0,80.625,7.0036227e-10,2.2096276e-09,3.9166874e-09,3.2740408e-09,9.471478e-09,8.337424e-09,5.140112e-09,1.8030352e-09,2.2471671e-09,1.6845965e-09,9.845336e-10
32.0,81.25,7.170284e-10,2.1304996e-09,3.8930112e-09,3.431588e-09,9.299159e-09,8.089933e-09,5.565037e-09,2.0885205e-09,2.1125215e-09,1.569695e-09,9.578693e-10
32.5,72.5,5.332382e-09,1.7104933e-08,1.9053708e-08,1.4828644e-08,4.619178e-08,6.640532e-08,5.8040783e-08,2.8905875e-08,2.6105315e-08,1.6418804e-08,1.3578346e-08
32.5,73.125,4.4961457e-09,1.7984348e-08,1.8663565e-08,1.32623885e-08,4.3925834e-08,6.120301e-08,5.490514e-08,2.8266527e-08,2.2805198e-08,1.4504682e-08,1.2655061e-08
32.5,73.75,3.2418206e-09,1.731574e-08,1.7623455e-08,1.1552007e-08,4.2885677e-08,5.6893764e-08,5.0385655e-08,2.7209898e-08,2.1209065e-08,1.3062011e-08,1.156402e-08
32.5,74.375,2.9629026e-09,1.6957529e-08,1.7338577e-08,1.1917213e-08,4.2044395e-08,5.537473e-08,4.77135e-08,2.5909852e-08,2.0768164e-08,1.3643436e-08,1.0758823e-08
32.5,75.0,2.4210163e-09,1.76364e-08,1.6515866e-08,1.2492095e-08,4.1172584e-08,5.3547527e-08,4.4737867e-08,2.4541738e-08,2.0357954e-08,1.3272848e-08,9.35474e-09
32.5,75.625,1.8269841e-09,1.7034754e-08,1.549286e-08,1.1765633e-08,3.9947643e-08,5.2830025e-08,4.128789e-08,1.9105956e-08,1.8420407e-08,1.1198078e-08,6.8435955e-09
32.5,76.25,1.3352959e-09,1.0204888e-08,1.2390314e-08,9.460768e-09,3.3288657e-08,3.478207e-08,2.6937707e-08,9.31445e-09,1.2523163e-08,6.818103e-09,4.2589767e-09
32.5,76.875,9.003723e-10,4.9022373e-09,6.981351e-09,5.8824545e-09,2.0070425e-08,1.6886016e-08,1.0837392e-08,3.4322605e-09,5.442611e-09,2.981013e-09,2.3276703e-09
32.5,77.5,7.667792e-10,3.5275403e-09,4.7332085e-09,4.107837e-09,1.2233128e-08,7.346898e-09,5.6415e-09,2.0773763e-09,3.0118963e-09,1.9846462e-09,1.5400075e-09
32.5,78.125,6.992749e-10,2.9404228e-09,4.2363935e-09,3.505168e-09,1.0785061e-08,7.3614794e-09,5.329309e-09,1.6872458e-09,2.3412448e-09,1.7138746e-09,1.4208636e-09
32.5,78.75,6.83411e-10,2.7302798e-09,4.0760297e-09,3.3325591e-09,1.0736403e-08,8.415768e-09,5.6715868e-09,1.6174951e-09,2.204582e-09,1.6381743e-09,1.3270454e-09
32.5,79.375,6.815233e-10,2.5702742e-09,4.1290886e-09,3.3387078e-09,9.83182e-09,9.368734e-09,6.04247e-09,1.7058563e-09,2.1990885e-09,1.6724623e-09,1.2234529e-09
32.5,80.0,6.811052e-10,2.425337e-09,4.1033466e-09,3.3331276e-09,9.166555e-09,9.7598685e-09,6.5174683e-09,1.9596047e-09,2.3541098e-09,1.6976325e-09,1.1004638e-09
32.5,80.625,6.73512e-10,2.2942206e-09,3.9803596e-09,3.3018863e-09,9.335387e-09,8.935708e-09,6.699573e-09,2.6315023e-09,2.3695454e-09,1.6098719e-09,1.0154801e-09
32.5,81.25,6.9396644e-10,2.2066209e-09,3.984504e-09,3.4645173e-09,9.268084e-09,8.597948e-09,7.867687e-09,3.8845114e-09,2.370312e-09,1.5172911e-09,9.500891e-10
33.0,72.5,5.0588884e-09,1.6557026e-08,1.92342e-08,1.3649984e-08,3.9664943e-08,6.764035e-08,6.112943e-08,2.987787e-08,2.4669662e-08,1.4607546e-08,1.2553843e-08
33.0,73.125,3.3148955e-09,1.612547e-08,1.8325878e-08,1.1542875e-08,3.7293923e-08,5.9280044e-08,5.2386483e-08,2.7653012e-08,2.0816925e-08,1.29616335e-08,1.0986197e-08
33.0,73.75,2.3553932e-09,1.4880015e-08,1.7954159e-08,1.0819563e-08,3.5148755e-08,5.4133125e-08,4.767348e-08,2.4449612e-08,1.9917024e-08,1.1981107e-08,9.071652e-09
33.0,74.375,2.2575126e-09,1.5412882e-08,1.7742833e-08,1.144377e-08,3.232708e-08,4.9279592e-08,4.5360668e-08,2.0971182e-08,1.8576664e-08,1.1788113e-08,7.824119e-09
33.0,75.0,1.9176403e-09,1.6524009e-08,1.6913228e-08,1.2000847e-08,3.012686e-08,4.4773426e-08,4.009569e-08,1.6729633e-08,1.5958435e-08,9.974974e-09,6.2296572e-09
33.0,75.625,1.5150495e-09,1.46073615e-08,1.4783602e-08,1.0398253e-08,2.8805212e-08,4.4395193e-08,3.2803772e-08,1.13803e-08,1.2311184e-08,7.5963875e-09,4.8945337e-09
33.0,76.25,1.0331218e-09,7.581369e-09,9.796662e-09,7.164512e-09,2.0822457e-08,2.4524232e-08,1.6084883e-08,4.357194e-09,6.4846533e-09,4.5674975e-09,2.948901e-09
33.0,76.875,8.006542e-10,4.154328e-09,5.848473e-09,4.5166133e-09,1.1890491e-08,9.634439e-09,6.392237e-09,2.203645e-09,3.5995031e-09,2.4672393e-09,1.9731707e-09
33.0,77.5,7.7424406e-10,3.554082e-09,4.456425e-09,3.770208e-09,9.087944e-09,8.367674e-09,5.5190337e-09,1.972915e-09,2.7482483e-09,1.861963e-09,1.5182382e-09
33.0,78.125,7.102475e-10,3.0127072e-09,4.165565e-09,3.6139491e-09,9.278058e-09,8.390514e-09,5.7319878e-09,1.8366486e-09,2.2498607e-09,1.5768857e-09,1.3384388e-09
33.0,78.75,6.8820877e-10,2.67759e-09,4.0870947e-09,3.5240266e-09,9.339738e-09,9.796212e-09,7.426259e-09,1.885811e-09,2.169805e-09,1.4672233e-09,1.2659765e-09
33.0,79.375,6.938803e-10,2.5249594e-09,4.07745e-09,3.5121692e-09,8.631681e-09,1.0584875e-08,8.499352e-09,2.1936968e-09,2.2122946e-09,1.4625774e-09,1.209871e-09
33.0,80.0,6.9393985e-10,2.4729334e-09,4.0587604e-09,3.5177814e-09,8.422224e-09,1.0618468e-08,9.618471e-09,2.9057032e-09,2.31171e-09,1.4986142e-09,1.1371728e-09
